"Id","Date","Name","LedgerNo","Label","Debit","Credit","PartyID"
"6880","2024-11-14 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10363                                    ","Payment                                                                                                                                                                                                 ","0.00","6351.38","C-0035              "
"6883","2024-11-15 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10365                                    ","Sales                                                                                                                                                                                                   ","82849.20","0.00","C-0045              "
"6884","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10365                                    ","Payment                                                                                                                                                                                                 ","0.00","82849.20","C-0045              "
"6885","2024-11-15 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10366                                    ","Sales                                                                                                                                                                                                   ","8799.00","0.00","C-0021              "
"6886","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10366                                    ","Payment                                                                                                                                                                                                 ","0.00","8799.00","C-0021              "
"6887","2024-11-15 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10367                                    ","Sales                                                                                                                                                                                                   ","26655.00","0.00","C-0032              "
"6888","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10367                                    ","Payment                                                                                                                                                                                                 ","0.00","26655.00","C-0032              "
"6889","2024-11-15 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10368                                    ","Sales                                                                                                                                                                                                   ","5850.00","0.00","C-0006              "
"6890","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10368                                    ","Payment                                                                                                                                                                                                 ","0.00","5850.00","C-0006              "
"6891","2024-11-15 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10369                                    ","Sales                                                                                                                                                                                                   ","99175.71","0.00","C-0009              "
"6892","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10369                                    ","Payment                                                                                                                                                                                                 ","0.00","99175.71","C-0009              "
"6893","2024-11-16 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10370                                    ","Sales                                                                                                                                                                                                   ","45651.11","0.00","C-0009              "
"6894","2024-11-15 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10370                                    ","Payment                                                                                                                                                                                                 ","0.00","45651.11","C-0009              "
"6895","2024-11-16 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10371                                    ","Sales                                                                                                                                                                                                   ","31523.00","0.00","C-0031              "
"6896","2024-11-16 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10371                                    ","Payment                                                                                                                                                                                                 ","0.00","31523.00","C-0031              "
"6897","2024-11-16 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10372                                    ","Sales                                                                                                                                                                                                   ","2513.00","0.00","C-0002              "
"6898","2024-11-16 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10372                                    ","Payment                                                                                                                                                                                                 ","0.00","2513.00","C-0002              "
"6899","2024-11-17 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10373                                    ","Sales                                                                                                                                                                                                   ","66693.32","0.00","C-0009              "
"6900","2024-11-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10373                                    ","Payment                                                                                                                                                                                                 ","0.00","66693.32","C-0009              "
"6901","2024-11-17 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10374                                    ","Sales                                                                                                                                                                                                   ","3053.68","0.00","C-0046              "
"6902","2024-11-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10374                                    ","Payment                                                                                                                                                                                                 ","0.00","3053.68","C-0046              "
"6903","2024-11-18 00:00:00","HEADS & TAILS                                                                                                                                                                                           ","INV-2024-10378                                    ","Sales                                                                                                                                                                                                   ","11330.00","0.00","C-0034              "
"6904","2024-11-18 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10378                                    ","Payment                                                                                                                                                                                                 ","0.00","11330.00","C-0034              "
"6905","2024-11-19 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10379                                    ","Sales                                                                                                                                                                                                   ","72283.43","0.00","C-0009              "
"6906","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10379                                    ","Payment                                                                                                                                                                                                 ","0.00","72283.43","C-0009              "
"6907","2024-11-19 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10380                                    ","Sales                                                                                                                                                                                                   ","17858.00","0.00","C-0021              "
"6908","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10380                                    ","Payment                                                                                                                                                                                                 ","0.00","17858.00","C-0021              "
"6909","2024-11-20 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10381                                    ","Sales                                                                                                                                                                                                   ","22808.00","0.00","C-0032              "
"6910","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10381                                    ","Payment                                                                                                                                                                                                 ","0.00","22808.00","C-0032              "
"6911","2024-11-20 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10382                                    ","Sales                                                                                                                                                                                                   ","11828.00","0.00","C-0031              "
"6912","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10382                                    ","Payment                                                                                                                                                                                                 ","0.00","11828.00","C-0031              "
"6915","2024-11-20 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10384                                    ","Sales                                                                                                                                                                                                   ","84657.30","0.00","C-0045              "
"6916","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10384                                    ","Payment                                                                                                                                                                                                 ","0.00","84657.30","C-0045              "
"6917","2024-11-20 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10385                                    ","Sales                                                                                                                                                                                                   ","26592.30","0.00","C-0009              "
"6918","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10385                                    ","Payment                                                                                                                                                                                                 ","0.00","26592.30","C-0009              "
"6919","2024-11-20 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10386                                    ","Sales                                                                                                                                                                                                   ","15293.61","0.00","C-0009              "
"6920","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10386                                    ","Payment                                                                                                                                                                                                 ","0.00","15293.61","C-0009              "
"6921","2024-11-21 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10387                                    ","Sales                                                                                                                                                                                                   ","11730.60","0.00","C-0045              "
"6922","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10387                                    ","Payment                                                                                                                                                                                                 ","0.00","11730.60","C-0045              "
"6923","2024-11-21 00:00:00","STAR VETERINARY WORLD                                                                                                                                                                                   ","INV-2024-10388                                    ","Sales                                                                                                                                                                                                   ","1993.00","0.00","C-0042              "
"6924","2024-11-20 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10388                                    ","Payment                                                                                                                                                                                                 ","0.00","1993.00","C-0042              "
"6927","2024-11-15 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10364                                    ","Sales                                                                                                                                                                                                   ","1521.00","0.00","C-0046              "
"6928","2024-11-24 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10364                                    ","Payment                                                                                                                                                                                                 ","0.00","1521.00","C-0046              "
"6929","2024-11-20 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10383                                    ","Sales                                                                                                                                                                                                   ","6065.22","0.00","C-0046              "
"6930","2024-11-24 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10383                                    ","Payment                                                                                                                                                                                                 ","0.00","6065.22","C-0046              "
"6931","2024-11-23 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10389                                    ","Sales                                                                                                                                                                                                   ","2025.00","0.00","C-0006              "
"6932","2024-11-24 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10389                                    ","Payment                                                                                                                                                                                                 ","0.00","2025.00","C-0006              "
"6933","2024-11-25 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10395                                    ","Sales                                                                                                                                                                                                   ","6167.34","0.00","C-0002              "
"6934","2024-11-25 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10395                                    ","Payment                                                                                                                                                                                                 ","0.00","6167.34","C-0002              "
"6935","2024-11-25 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10396                                    ","Sales                                                                                                                                                                                                   ","338.00","0.00","C-0002              "
"6936","2024-11-25 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10396                                    ","Payment                                                                                                                                                                                                 ","0.00","338.00","C-0002              "
"6939","2024-11-28 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10400                                    ","Sales                                                                                                                                                                                                   ","8381.00","0.00","C-0002              "
"6940","2024-11-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10400                                    ","Payment                                                                                                                                                                                                 ","0.00","8381.00","C-0002              "
"6941","2024-11-28 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10401                                    ","Sales                                                                                                                                                                                                   ","3448.86","0.00","C-0002              "
"6942","2024-11-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10401                                    ","Payment                                                                                                                                                                                                 ","0.00","3448.86","C-0002              "
"6943","2024-11-29 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10402                                    ","Sales                                                                                                                                                                                                   ","1873.42","0.00","C-0002              "
"6944","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10402                                    ","Payment                                                                                                                                                                                                 ","0.00","1873.42","C-0002              "
"6945","2024-11-27 00:00:00","HEADS & TAILS                                                                                                                                                                                           ","INV-2024-10399                                    ","Sales                                                                                                                                                                                                   ","36294.00","0.00","C-0034              "
"6946","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10399                                    ","Payment                                                                                                                                                                                                 ","0.00","36294.00","C-0034              "
"6947","2024-11-26 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10397                                    ","Sales                                                                                                                                                                                                   ","31021.00","0.00","C-0032              "
"6948","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10397                                    ","Payment                                                                                                                                                                                                 ","0.00","31021.00","C-0032              "
"6951","2024-11-27 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10398                                    ","Sales                                                                                                                                                                                                   ","66057.97","0.00","C-0009              "
"6952","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10398                                    ","Payment                                                                                                                                                                                                 ","0.00","66057.97","C-0009              "
"6953","2024-11-29 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10403                                    ","Sales                                                                                                                                                                                                   ","5080.32","0.00","C-0046              "
"6954","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10403                                    ","Payment                                                                                                                                                                                                 ","0.00","5080.32","C-0046              "
"6955","2024-11-29 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10405                                    ","Sales                                                                                                                                                                                                   ","7358.85","0.00","C-0046              "
"6956","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10405                                    ","Payment                                                                                                                                                                                                 ","0.00","7358.85","C-0046              "
"6957","2024-11-29 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10406                                    ","Sales                                                                                                                                                                                                   ","12144.80","0.00","C-0046              "
"6958","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10406                                    ","Payment                                                                                                                                                                                                 ","0.00","12144.80","C-0046              "
"6959","2024-11-29 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10404                                    ","Sales                                                                                                                                                                                                   ","45605.28","0.00","C-0045              "
"6960","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10404                                    ","Payment                                                                                                                                                                                                 ","0.00","45605.28","C-0045              "
"6961","2024-11-29 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10407                                    ","Sales                                                                                                                                                                                                   ","5816.72","0.00","C-0045              "
"6962","2024-11-29 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10407                                    ","Payment                                                                                                                                                                                                 ","0.00","5816.72","C-0045              "
"6965","2024-11-23 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10390                                    ","Sales                                                                                                                                                                                                   ","41795.36","0.00","C-0009              "
"6966","2024-12-05 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10390                                    ","Payment                                                                                                                                                                                                 ","0.00","41795.36","C-0009              "
"6967","2024-11-29 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10408                                    ","Sales                                                                                                                                                                                                   ","87907.22","0.00","C-0009              "
"6968","2024-12-05 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10408                                    ","Payment                                                                                                                                                                                                 ","0.00","87907.22","C-0009              "
"6971","2024-11-29 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10409                                    ","Sales                                                                                                                                                                                                   ","3590.72","0.00","C-0046              "
"6972","2024-12-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10409                                    ","Payment                                                                                                                                                                                                 ","0.00","3590.72","C-0046              "
"6973","2024-11-29 00:00:00","AASHI PET CAFE                                                                                                                                                                                          ","INV-2024-10410                                    ","Sales                                                                                                                                                                                                   ","8447.00","0.00","C-0046              "
"6974","2024-12-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10410                                    ","Payment                                                                                                                                                                                                 ","0.00","8447.00","C-0046              "
"6975","2024-11-30 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10411                                    ","Sales                                                                                                                                                                                                   ","86103.99","0.00","C-0009              "
"6976","2024-12-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10411                                    ","Payment                                                                                                                                                                                                 ","0.00","86103.99","C-0009              "
"6977","2024-11-24 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10391                                    ","Sales                                                                                                                                                                                                   ","30592.00","0.00","C-0009              "
"6978","2024-12-06 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10391                                    ","Payment                                                                                                                                                                                                 ","0.00","30592.00","C-0009              "
"6979","2024-12-01 00:00:00","JD Pet Clinic                                                                                                                                                                                           ","INV-2024-10412                                    ","Sales                                                                                                                                                                                                   ","5175.00","0.00","C-0002              "
