"SP_ID","StockID","ProductID","BatchNo","Qty","FreeQty","MRP","Price","CGSTPer","CGSTAmt","SGSTPer","SGSTAmt","IGSTPer","IGSTAmt","DiscountPer","DiscountAmt","SalesRate","TotalAmount","MfgDate","ExpiryDate"
"509","58","112","5-1","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-03-10 00:00:00","2024-03-10 00:00:00"
"510","58","114","5-1","16.00","","950.00","549.47","9.00","791.24","9.00","791.24","0.00","0.00","0.0000","0.00","805.08","10374.00","2024-03-10 00:00:00","2024-03-10 00:00:00"
"511","58","196","5-1","30.00","","440.00","254.49","9.00","687.12","9.00","687.12","0.00","0.00","0.0000","0.00","372.88","9008.94","2024-04-05 00:00:00","2024-04-05 00:00:00"
"512","58","115","5-1","270.00","","195.00","112.79","9.00","2740.80","9.00","2740.80","0.00","0.00","0.0000","0.00","165.25","35934.90","2024-03-10 00:00:00","2024-03-10 00:00:00"
"513","58","117","5-1","90.00","","450.00","260.28","9.00","2108.27","9.00","2108.27","0.00","0.00","0.0000","0.00","381.36","27641.74","2024-03-10 00:00:00","2024-03-10 00:00:00"
"514","58","118","5-1","288.00","","205.00","118.57","9.00","3073.33","9.00","3073.33","0.00","0.00","0.0000","0.00","173.73","40294.82","2024-03-10 00:00:00","2024-03-10 00:00:00"
"515","58","128","5-1","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"516","58","123","5-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"517","58","134","5-1","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"518","58","135","5-1","480.00","","45.00","26.03","9.00","1079.52","9.00","1079.52","0.00","0.00","4.0000","499.78","38.14","14153.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"519","58","136","5-1","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"520","58","199","5-1","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-04-05 00:00:00","2024-04-05 00:00:00"
"521","58","137","5-1","480.00","","45.00","26.03","9.00","1079.52","9.00","1079.52","0.00","0.00","4.0000","499.78","38.14","14153.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"522","58","141","5-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"523","58","142","5-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"524","58","143","5-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"525","58","144","5-1","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"526","58","164","5-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"527","58","165","5-1","96.00","","40.00","23.14","9.00","199.93","9.00","199.93","0.00","0.00","0.0000","0.00","33.90","2621.30","2024-03-10 00:00:00","2024-03-10 00:00:00"
"528","58","163","5-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"529","58","168","5-1","144.00","","40.00","23.14","9.00","287.90","9.00","287.90","0.00","0.00","4.0000","133.29","33.90","3774.67","2024-03-10 00:00:00","2024-03-10 00:00:00"
"530","59","215","6","6.00","","450.00","260.28","9.00","140.55","9.00","140.55","0.00","0.00","0.0000","0.00","381.36","1842.78","2024-06-03 00:00:00","2024-06-03 00:00:00"
"531","59","103","6","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"532","59","104","6","18.00","","450.00","260.28","9.00","421.65","9.00","421.65","0.00","0.00","0.0000","0.00","381.36","5528.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"533","59","206","6","12.00","","440.00","254.49","9.00","274.85","9.00","274.85","0.00","0.00","0.0000","0.00","372.88","3603.58","2024-04-17 00:00:00","2024-04-17 00:00:00"
"534","59","106","6","72.00","","200.00","115.68","9.00","749.61","9.00","749.61","0.00","0.00","0.0000","0.00","169.49","9828.18","2024-03-10 00:00:00","2024-03-10 00:00:00"
"535","59","216","6","72.00","","195.00","112.79","9.00","730.88","9.00","730.88","0.00","0.00","0.0000","0.00","165.25","9582.64","2024-06-03 00:00:00","2024-06-03 00:00:00"
"536","59","207","6","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-04-17 00:00:00","2024-04-17 00:00:00"
"537","59","208","6","72.00","","195.00","112.79","9.00","730.88","9.00","730.88","0.00","0.00","0.0000","0.00","165.25","9582.64","2024-04-17 00:00:00","2024-04-17 00:00:00"
"538","59","214","6","72.00","","195.00","112.79","9.00","730.88","9.00","730.88","0.00","0.00","0.0000","0.00","165.25","9582.64","2024-05-17 00:00:00","2024-05-17 00:00:00"
"539","59","195","6","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-04-05 00:00:00","2024-04-05 00:00:00"
"540","59","111","6","12.00","","960.00","555.25","9.00","599.67","9.00","599.67","0.00","0.00","0.0000","0.00","813.56","7862.34","2024-03-10 00:00:00","2024-03-10 00:00:00"
"541","59","110","6","60.00","","425.00","245.82","9.00","1327.43","9.00","1327.43","0.00","0.00","0.0000","0.00","360.17","17404.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"542","59","112","6","108.00","","195.00","112.79","9.00","1096.32","9.00","1096.32","0.00","0.00","0.0000","0.00","165.25","14373.96","2024-03-10 00:00:00","2024-03-10 00:00:00"
"543","59","113","6","15.00","","2120.00","1226.19","9.00","1655.36","9.00","1655.36","0.00","0.00","0.0000","0.00","1796.61","21703.57","2024-03-10 00:00:00","2024-03-10 00:00:00"
"544","59","114","6","12.00","","950.00","549.47","9.00","593.43","9.00","593.43","0.00","0.00","0.0000","0.00","805.08","7780.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"545","59","196","6","30.00","","440.00","254.49","9.00","687.12","9.00","687.12","0.00","0.00","0.0000","0.00","372.88","9008.94","2024-04-05 00:00:00","2024-04-05 00:00:00"
"546","59","115","6","90.00","","195.00","112.79","9.00","913.60","9.00","913.60","0.00","0.00","0.0000","0.00","165.25","11978.30","2024-03-10 00:00:00","2024-03-10 00:00:00"
"547","59","116","6","30.00","","2150.00","1243.54","9.00","3357.56","9.00","3357.56","0.00","0.00","0.0000","0.00","1822.03","44021.32","2024-03-10 00:00:00","2024-03-10 00:00:00"
"548","59","117","6","90.00","","450.00","260.28","9.00","2108.27","9.00","2108.27","0.00","0.00","0.0000","0.00","381.36","27641.74","2024-03-10 00:00:00","2024-03-10 00:00:00"
"549","59","118","6","90.00","","205.00","118.57","9.00","960.42","9.00","960.42","0.00","0.00","0.0000","0.00","173.73","12592.14","2024-03-10 00:00:00","2024-03-10 00:00:00"
"550","59","197","6","288.00","","25.00","14.46","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","21.19","4914.08","2024-04-05 00:00:00","2024-04-05 00:00:00"
"551","59","217","6","144.00","","25.00","14.46","9.00","187.40","9.00","187.40","0.00","0.00","0.0000","0.00","21.19","2457.04","2024-06-03 00:00:00","2024-06-03 00:00:00"
"552","59","126","6","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"553","59","128","6","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"554","59","123","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"555","59","124","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"556","59","129","6","96.00","","45.00","26.03","9.00","220.40","9.00","220.40","0.00","0.00","2.0000","49.98","38.14","2889.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"557","59","209","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-04-17 00:00:00","2024-04-17 00:00:00"
"558","59","130","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"559","59","132","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"560","59","133","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"561","59","134","6","144.00","","45.00","26.03","9.00","323.86","9.00","323.86","0.00","0.00","4.0000","149.93","38.14","4246.11","2024-03-10 00:00:00","2024-03-10 00:00:00"
"562","59","136","6","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"563","59","218","6","144.00","","70.00","40.49","9.00","503.76","9.00","503.76","0.00","0.00","4.0000","233.22","59.32","6604.86","2024-06-03 00:00:00","2024-06-03 00:00:00"
"564","59","219","6","48.00","","70.00","40.49","9.00","174.92","9.00","174.92","0.00","0.00","0.0000","0.00","59.32","2293.36","2024-06-04 00:00:00","2024-06-04 00:00:00"
"565","59","220","6","144.00","","70.00","40.49","9.00","503.76","9.00","503.76","0.00","0.00","4.0000","233.22","59.32","6604.86","2024-06-04 00:00:00","2024-06-04 00:00:00"
"566","59","139","6","144.00","","70.00","40.49","9.00","503.76","9.00","503.76","0.00","0.00","4.0000","233.22","59.32","6604.86","2024-03-10 00:00:00","2024-03-10 00:00:00"
"567","59","140","6","144.00","","70.00","40.49","9.00","503.76","9.00","503.76","0.00","0.00","4.0000","233.22","59.32","6604.86","2024-03-10 00:00:00","2024-03-10 00:00:00"
"568","59","221","6","24.00","","100.00","57.84","9.00","124.93","9.00","124.93","0.00","0.00","0.0000","0.00","84.75","1638.02","2024-06-04 00:00:00","2024-06-04 00:00:00"
"569","59","222","6","24.00","","100.00","57.84","9.00","124.93","9.00","124.93","0.00","0.00","0.0000","0.00","84.75","1638.02","2024-06-04 00:00:00","2024-06-04 00:00:00"
"570","59","149","6","15.00","","2950.00","1706.25","9.00","2303.44","9.00","2303.44","0.00","0.00","0.0000","0.00","2500.00","30200.63","2024-03-10 00:00:00","2024-03-10 00:00:00"
"571","59","210","6","10.00","","3900.00","2255.72","9.00","2030.15","9.00","2030.15","0.00","0.00","0.0000","0.00","3305.08","26617.50","2024-04-17 00:00:00","2024-04-17 00:00:00"
"572","59","223","6","2.00","","3850.00","2226.80","9.00","400.82","9.00","400.82","0.00","0.00","0.0000","0.00","3262.71","5255.24","2024-06-04 00:00:00","2024-06-04 00:00:00"
"573","59","224","6","20.00","","720.00","416.44","9.00","749.59","9.00","749.59","0.00","0.00","0.0000","0.00","610.17","9827.98","2024-06-04 00:00:00","2024-06-04 00:00:00"
"574","59","225","6","36.00","","380.00","219.79","9.00","712.12","9.00","712.12","0.00","0.00","0.0000","0.00","322.03","9336.68","2024-06-04 00:00:00","2024-06-04 00:00:00"
"575","59","226","6","90.00","","135.00","78.08","9.00","632.45","9.00","632.45","0.00","0.00","0.0000","0.00","114.41","8292.10","2024-06-04 00:00:00","2024-06-04 00:00:00"
"576","59","158","6","2.00","","5800.00","3354.66","9.00","603.84","9.00","603.84","0.00","0.00","0.0000","0.00","4915.25","7917.00","2024-03-10 00:00:00","2024-03-10 00:00:00"
"577","59","159","6","1.00","","3250.00","1879.77","9.00","169.18","9.00","169.18","0.00","0.00","0.0000","0.00","2754.24","2218.13","2024-03-10 00:00:00","2024-03-10 00:00:00"
"578","59","227","6","12.00","","1100.00","636.23","9.00","687.13","9.00","687.13","0.00","0.00","0.0000","0.00","932.20","9009.02","2024-06-04 00:00:00","2024-06-04 00:00:00"
"579","59","160","6","24.00","","390.00","225.57","9.00","487.23","9.00","487.23","0.00","0.00","0.0000","0.00","330.51","6388.14","2024-03-10 00:00:00","2024-03-10 00:00:00"
"580","59","228","6","20.00","","1150.00","665.15","9.00","1197.27","9.00","1197.27","0.00","0.00","0.0000","0.00","974.58","15697.54","2024-06-04 00:00:00","2024-06-04 00:00:00"
"581","59","162","6","36.00","","395.00","228.46","9.00","740.21","9.00","740.21","0.00","0.00","0.0000","0.00","334.75","9704.98","2024-03-10 00:00:00","2024-03-10 00:00:00"
"582","59","164","6","240.00","","40.00","23.14","9.00","479.83","9.00","479.83","0.00","0.00","4.0000","222.14","33.90","6291.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"583","59","167","6","240.00","","40.00","23.14","9.00","479.83","9.00","479.83","0.00","0.00","4.0000","222.14","33.90","6291.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"584","59","168","6","240.00","","40.00","23.14","9.00","479.83","9.00","479.83","0.00","0.00","4.0000","222.14","33.90","6291.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"585","59","171","6","48.00","","100.00","57.84","9.00","249.87","9.00","249.87","0.00","0.00","0.0000","0.00","84.75","3276.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"586","59","170","6","48.00","","100.00","57.84","9.00","249.87","9.00","249.87","0.00","0.00","0.0000","0.00","84.75","3276.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"587","59","169","6","48.00","","100.00","57.84","9.00","249.87","9.00","249.87","0.00","0.00","0.0000","0.00","84.75","3276.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"588","59","172","6","48.00","","100.00","57.84","9.00","249.87","9.00","249.87","0.00","0.00","0.0000","0.00","84.75","3276.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"589","60","1","6","20.00","","1900.00","871.04","9.00","1567.87","9.00","1567.87","0.00","0.00","0.0000","0.00","1610.17","20556.54","2023-08-18 00:00:00","2025-08-18 00:00:00"
"590","60","16","6","48.00","","450.00","206.30","9.00","891.22","9.00","891.22","0.00","0.00","0.0000","0.00","381.36","11684.84","2023-07-21 00:00:00","2025-07-21 00:00:00"
"591","60","2","6","20.00","","2200.00","1008.57","9.00","1815.43","9.00","1815.43","0.00","0.00","0.0000","0.00","1864.41","23802.26","2023-09-16 00:00:00","2025-09-16 00:00:00"
"592","60","17","6","60.00","","430.00","197.13","9.00","1064.50","9.00","1064.50","0.00","0.00","0.0000","0.00","364.41","13956.80","2023-08-07 00:00:00","2025-08-07 00:00:00"
"593","60","3","6","16.00","","2000.00","916.88","9.00","1320.31","9.00","1320.31","0.00","0.00","0.0000","0.00","1694.92","17310.70","2023-09-15 00:00:00","2025-09-15 00:00:00"
"594","61","16","6","30.00","","450.00","206.30","9.00","557.01","9.00","557.01","0.00","0.00","0.0000","0.00","381.36","7303.02","2023-07-21 00:00:00","2025-07-21 00:00:00"
"595","61","2","6","10.00","","2200.00","1008.57","9.00","907.71","9.00","907.71","0.00","0.00","0.0000","0.00","1864.41","11901.12","2023-09-16 00:00:00","2025-09-16 00:00:00"
"596","61","17","6","30.00","","430.00","197.13","9.00","532.25","9.00","532.25","0.00","0.00","0.0000","0.00","364.41","6978.40","2023-08-07 00:00:00","2025-08-07 00:00:00"
"597","61","3","6","10.00","","2000.00","916.88","9.00","825.19","9.00","825.19","0.00","0.00","0.0000","0.00","1694.92","10819.18","2023-09-15 00:00:00","2025-09-15 00:00:00"
"598","61","1","6","10.00","","1900.00","871.04","9.00","783.94","9.00","783.94","0.00","0.00","0.0000","0.00","1610.17","10278.28","2023-08-18 00:00:00","2025-08-18 00:00:00"
"599","61","229","6","15.00","","5999.00","3741.75","9.00","4041.09","9.00","4041.09","0.00","0.00","20.0000","11225.25","5083.90","52983.18","2024-06-04 00:00:00","2024-06-04 00:00:00"
"600","62","49","4L","6.00","","750.00","343.83","9.00","185.67","9.00","185.67","0.00","0.00","0.0000","0.00","635.59","2434.32","2023-10-21 00:00:00","2025-10-01 00:00:00"
"601","63","50","5 1","36.00","","725.00","332.37","9.00","1076.88","9.00","1076.88","0.00","0.00","0.0000","0.00","614.41","14119.08","2023-10-21 00:00:00","2025-10-21 00:00:00"
"602","63","51","4L","16.00","","1750.00","802.27","9.00","1155.27","9.00","1155.27","0.00","0.00","0.0000","0.00","1483.05","15146.86","2023-10-21 00:00:00","2025-10-01 00:00:00"
"603","63","49","4L","54.00","","750.00","343.83","9.00","1671.01","9.00","1671.01","0.00","0.00","0.0000","0.00","635.59","21908.84","2023-10-21 00:00:00","2025-10-01 00:00:00"
"604","63","203","4L","10.00","","7200.00","3300.77","9.00","2970.69","9.00","2970.69","0.00","0.00","0.0000","0.00","6101.69","38949.08","2024-04-13 00:00:00","2024-04-13 00:00:00"
"605","63","66","4L","20.00","","1850.00","848.11","9.00","1526.60","9.00","1526.60","0.00","0.00","0.0000","0.00","1567.80","20015.40","2023-10-01 00:00:00","2025-10-15 00:00:00"
"606","64","18","X","30.00","","410.00","187.96","9.00","507.49","9.00","507.49","0.00","0.00","0.0000","0.00","347.46","6653.78","2023-08-08 00:00:00","2025-08-08 00:00:00"
"607","65","16","x","50.00","","450.00","206.30","9.00","928.35","9.00","928.35","0.00","0.00","0.0000","0.00","381.36","12171.70","2023-07-21 00:00:00","2025-07-21 00:00:00"
"608","65","17","x","50.00","","430.00","197.13","9.00","887.08","9.00","887.08","0.00","0.00","0.0000","0.00","364.41","11630.66","2023-08-07 00:00:00","2025-08-07 00:00:00"
"609","66","192","8","3.00","","5000.00","2891.95","9.00","780.83","9.00","780.83","0.00","0.00","0.0000","0.00","4237.29","10237.51","2024-04-04 00:00:00","2024-04-04 00:00:00"
"610","66","195","8","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-04-05 00:00:00","2024-04-05 00:00:00"
"611","66","110","8","210.00","","425.00","245.82","9.00","4646.00","9.00","4646.00","0.00","0.00","0.0000","0.00","360.17","60914.20","2024-03-10 00:00:00","2024-03-10 00:00:00"
"612","66","112","8","270.00","","195.00","112.79","9.00","2740.80","9.00","2740.80","0.00","0.00","0.0000","0.00","165.25","35934.90","2024-03-10 00:00:00","2024-03-10 00:00:00"
"613","66","196","8","60.00","","440.00","254.49","9.00","1374.25","9.00","1374.25","0.00","0.00","0.0000","0.00","372.88","18017.90","2024-04-05 00:00:00","2024-04-05 00:00:00"
"614","66","117","8","24.00","","450.00","260.28","9.00","562.20","9.00","562.20","0.00","0.00","0.0000","0.00","381.36","7371.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"615","66","230","8","8.00","","5000.00","2891.95","9.00","2019.74","9.00","2019.74","0.00","0.00","3.0000","694.07","4237.29","26481.01","2024-07-02 00:00:00","2024-07-02 00:00:00"
"616","66","124","8","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"617","67","96","7","3.00","","2200.00","1272.46","9.00","343.56","9.00","343.56","0.00","0.00","0.0000","0.00","1864.41","4504.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"618","67","97","7","3.00","","2180.00","1260.89","9.00","340.44","9.00","340.44","0.00","0.00","0.0000","0.00","1847.46","4463.55","2024-03-10 00:00:00","2024-03-10 00:00:00"
"619","67","98","7","5.00","","2180.00","1260.89","9.00","567.40","9.00","567.40","0.00","0.00","0.0000","0.00","1847.46","7439.25","2024-03-10 00:00:00","2024-03-10 00:00:00"
"620","67","99","7","12.00","","1010.00","584.17","9.00","630.90","9.00","630.90","0.00","0.00","0.0000","0.00","855.93","8271.84","2024-03-10 00:00:00","2024-03-10 00:00:00"
"621","67","100","7","20.00","","1010.00","584.17","9.00","1051.51","9.00","1051.51","0.00","0.00","0.0000","0.00","855.93","13786.42","2024-03-10 00:00:00","2024-03-10 00:00:00"
"622","67","101","7","20.00","","1010.00","584.17","9.00","1051.51","9.00","1051.51","0.00","0.00","0.0000","0.00","855.93","13786.42","2024-03-10 00:00:00","2024-03-10 00:00:00"
"623","67","102","7","42.00","","450.00","260.28","9.00","983.86","9.00","983.86","0.00","0.00","0.0000","0.00","381.36","12899.48","2024-03-10 00:00:00","2024-03-10 00:00:00"
"624","67","103","7","42.00","","450.00","260.28","9.00","983.86","9.00","983.86","0.00","0.00","0.0000","0.00","381.36","12899.48","2024-03-10 00:00:00","2024-03-10 00:00:00"
"625","67","206","7","18.00","","440.00","254.49","9.00","412.27","9.00","412.27","0.00","0.00","0.0000","0.00","372.88","5405.36","2024-04-17 00:00:00","2024-04-17 00:00:00"
"626","67","106","7","36.00","","200.00","115.68","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","169.49","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"627","67","107","7","36.00","","200.00","115.68","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","169.49","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"628","67","207","7","18.00","","195.00","112.79","9.00","182.72","9.00","182.72","0.00","0.00","0.0000","0.00","165.25","2395.66","2024-04-17 00:00:00","2024-04-17 00:00:00"
"629","67","214","7","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-05-17 00:00:00","2024-05-17 00:00:00"
"630","67","111","7","28.00","","960.00","555.25","9.00","1399.23","9.00","1399.23","0.00","0.00","0.0000","0.00","813.56","18345.46","2024-03-10 00:00:00","2024-03-10 00:00:00"
"631","67","114","7","20.00","","950.00","549.47","9.00","989.05","9.00","989.05","0.00","0.00","0.0000","0.00","805.08","12967.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"632","67","196","7","102.00","","440.00","254.49","9.00","2336.22","9.00","2336.22","0.00","0.00","0.0000","0.00","372.88","30630.42","2024-04-05 00:00:00","2024-04-05 00:00:00"
"633","67","118","7","126.00","","205.00","118.57","9.00","1344.58","9.00","1344.58","0.00","0.00","0.0000","0.00","173.73","17628.98","2024-03-10 00:00:00","2024-03-10 00:00:00"
"634","67","131","7","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"635","67","136","7","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"636","67","199","7","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-04-05 00:00:00","2024-04-05 00:00:00"
"637","67","149","7","5.00","","2950.00","1706.25","9.00","767.81","9.00","767.81","0.00","0.00","0.0000","0.00","2500.00","10066.87","2024-03-10 00:00:00","2024-03-10 00:00:00"
"638","67","210","7","5.00","","3900.00","2255.72","9.00","1015.07","9.00","1015.07","0.00","0.00","0.0000","0.00","3305.08","13308.74","2024-04-17 00:00:00","2024-04-17 00:00:00"
"639","67","151","7","6.00","","365.00","211.11","9.00","114.00","9.00","114.00","0.00","0.00","0.0000","0.00","309.32","1494.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"640","67","152","7","18.00","","125.00","72.30","9.00","117.13","9.00","117.13","0.00","0.00","0.0000","0.00","105.93","1535.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"641","67","156","7","2.00","","3150.00","1821.93","9.00","327.95","9.00","327.95","0.00","0.00","0.0000","0.00","2669.49","4299.76","2024-03-10 00:00:00","2024-03-10 00:00:00"
"642","67","157","7","2.00","","1800.00","1041.10","9.00","187.40","9.00","187.40","0.00","0.00","0.0000","0.00","1525.42","2457.00","2024-03-10 00:00:00","2024-03-10 00:00:00"
"643","67","225","7","6.00","","380.00","219.79","9.00","118.69","9.00","118.69","0.00","0.00","0.0000","0.00","322.03","1556.12","2024-06-04 00:00:00","2024-06-04 00:00:00"
"644","67","226","7","18.00","","135.00","78.08","9.00","126.49","9.00","126.49","0.00","0.00","0.0000","0.00","114.41","1658.42","2024-06-04 00:00:00","2024-06-04 00:00:00"
"645","67","231","7","2.00","","3450.00","1995.44","9.00","359.18","9.00","359.18","0.00","0.00","0.0000","0.00","2923.73","4709.24","2024-07-02 00:00:00","2024-07-02 00:00:00"
"646","67","228","7","8.00","","1150.00","665.15","9.00","478.91","9.00","478.91","0.00","0.00","0.0000","0.00","974.58","6279.02","2024-06-04 00:00:00","2024-06-04 00:00:00"
"647","67","162","7","24.00","","395.00","228.46","9.00","493.47","9.00","493.47","0.00","0.00","0.0000","0.00","334.75","6469.98","2024-03-10 00:00:00","2024-03-10 00:00:00"
"648","67","135","7","480.00","","45.00","26.03","9.00","1079.52","9.00","1079.52","0.00","0.00","4.0000","499.78","38.14","14153.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"649","67","232","7","24.00","","199.00","115.10","9.00","248.62","9.00","248.62","0.00","0.00","0.0000","0.00","168.64","3259.64","2024-07-02 00:00:00","2024-07-02 00:00:00"
"650","68","16","8","72.00","","450.00","206.30","9.00","1336.82","9.00","1336.82","0.00","0.00","0.0000","0.00","381.36","17527.24","2023-07-21 00:00:00","2025-07-21 00:00:00"
"651","68","17","8","72.00","","430.00","197.13","9.00","1277.40","9.00","1277.40","0.00","0.00","0.0000","0.00","364.41","16748.16","2023-08-07 00:00:00","2025-08-07 00:00:00"
"652","69","18","7","30.00","","410.00","187.96","9.00","507.49","9.00","507.49","0.00","0.00","0.0000","0.00","347.46","6653.78","2023-08-08 00:00:00","2025-08-08 00:00:00"
"653","69","233","7","8.00","","950.00","518.48","9.00","313.58","9.00","313.58","0.00","0.00","16.0000","663.65","805.08","4111.35","2024-07-02 00:00:00","2024-07-02 00:00:00"
"654","69","1","7","10.00","","1900.00","871.04","9.00","783.94","9.00","783.94","0.00","0.00","0.0000","0.00","1610.17","10278.28","2023-08-18 00:00:00","2025-08-18 00:00:00"
"655","69","16","7","6.00","","450.00","206.30","9.00","111.40","9.00","111.40","0.00","0.00","0.0000","0.00","381.36","1460.60","2023-07-21 00:00:00","2025-07-21 00:00:00"
"656","69","234","7","8.00","","999.00","545.22","9.00","329.75","9.00","329.75","0.00","0.00","16.0000","697.88","846.61","4323.38","2024-07-02 00:00:00","2024-07-02 00:00:00"
"657","69","2","7C","30.00","","2200.00","1008.57","9.00","2723.14","9.00","2723.14","0.00","0.00","0.0000","0.00","1864.41","35703.38","2023-09-16 00:00:00","2025-09-16 00:00:00"
