"Id","Date","Name","LedgerNo","Label","Debit","Credit","PartyID"
"5887","2024-09-30 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10286                                    ","Sales                                                                                                                                                                                                   ","116598.44","0.00","C-0045              "
"5888","2024-09-30 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10286                                    ","Payment                                                                                                                                                                                                 ","0.00","116598.44","C-0045              "
"6887","2024-09-30 00:00:00","AHAVA Veterinary Clinic                                                                                                                                                                                 ","INV-2024-10287                                    ","Sales                                                                                                                                                                                                   ","4551.00","0.00","C-0003              "
"6888","2024-09-30 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10287                                    ","Payment                                                                                                                                                                                                 ","0.00","4551.00","C-0003              "
"6891","2024-09-30 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10289                                    ","Sales                                                                                                                                                                                                   ","128893.60","0.00","C-0009              "
"6892","2024-09-30 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10289                                    ","Payment                                                                                                                                                                                                 ","0.00","128893.60","C-0009              "
"6893","2024-09-30 00:00:00","HARSHIK PHARMA                                                                                                                                                                                          ","INV-2024-10290                                    ","Sales                                                                                                                                                                                                   ","56996.80","0.00","C-0035              "
"6894","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10290                                    ","Payment                                                                                                                                                                                                 ","0.00","56996.80","C-0035              "
"6895","2024-09-30 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10291                                    ","Sales                                                                                                                                                                                                   ","10230.00","0.00","C-0032              "
"6896","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10291                                    ","Payment                                                                                                                                                                                                 ","0.00","10230.00","C-0032              "
"6899","2024-09-30 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10292                                    ","Sales                                                                                                                                                                                                   ","6075.00","0.00","C-0032              "
"6900","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10292                                    ","Payment                                                                                                                                                                                                 ","0.00","6075.00","C-0032              "
"6901","2024-09-30 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10293                                    ","Sales                                                                                                                                                                                                   ","18893.00","0.00","C-0021              "
"6902","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10293                                    ","Payment                                                                                                                                                                                                 ","0.00","18893.00","C-0021              "
"6903","2024-09-30 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10294                                    ","Sales                                                                                                                                                                                                   ","4792.00","0.00","C-0021              "
"6904","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10294                                    ","Payment                                                                                                                                                                                                 ","0.00","4792.00","C-0021              "
"6907","2024-09-12 00:00:00","VM classic                                                                                                                                                                                              ","ST-0086                                           ","Purchase                                                                                                                                                                                                ","0.00","3481.00","S-0008              "
"6908","2024-09-12 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0086                                           ","Payment                                                                                                                                                                                                 ","3481.00","0.00","S-0008              "
"6911","2024-09-30 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10296                                    ","Sales                                                                                                                                                                                                   ","24541.00","0.00","C-0031              "
"6912","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10296                                    ","Payment                                                                                                                                                                                                 ","0.00","24541.00","C-0031              "
"6913","2024-09-30 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10295                                    ","Sales                                                                                                                                                                                                   ","27105.82","0.00","C-0045              "
"6914","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10295                                    ","Payment                                                                                                                                                                                                 ","0.00","27105.82","C-0045              "
"6917","2024-09-30 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10297                                    ","Sales                                                                                                                                                                                                   ","6075.00","0.00","C-0031              "
"6918","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10297                                    ","Payment                                                                                                                                                                                                 ","0.00","6075.00","C-0031              "
"6919","2024-09-30 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10298                                    ","Sales                                                                                                                                                                                                   ","46018.84","0.00","C-0045              "
"6920","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10298                                    ","Payment                                                                                                                                                                                                 ","0.00","46018.84","C-0045              "
"6921","2024-10-01 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10302                                    ","Sales                                                                                                                                                                                                   ","23681.58","0.00","C-0009              "
"6922","2024-10-01 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10302                                    ","Payment                                                                                                                                                                                                 ","0.00","23681.58","C-0009              "
"6925","2024-10-03 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10303                                    ","Sales                                                                                                                                                                                                   ","56993.32","0.00","C-0009              "
"6926","2024-10-04 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10303                                    ","Payment                                                                                                                                                                                                 ","0.00","56993.32","C-0009              "
"6927","2024-10-03 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10304                                    ","Sales                                                                                                                                                                                                   ","6555.00","0.00","C-0009              "
"6928","2024-10-04 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10304                                    ","Payment                                                                                                                                                                                                 ","0.00","6555.00","C-0009              "
"6929","2024-10-04 00:00:00","LORDS PET WORLD                                                                                                                                                                                         ","INV-2024-10305                                    ","Sales                                                                                                                                                                                                   ","16316.00","0.00","C-0032              "
"6930","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10305                                    ","Payment                                                                                                                                                                                                 ","0.00","16316.00","C-0032              "
"6931","2024-10-04 00:00:00","Dr Bose & Bose Bird and Animal Hospital                                                                                                                                                                 ","INV-2024-10306                                    ","Sales                                                                                                                                                                                                   ","1764.00","0.00","C-0012              "
"6932","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10306                                    ","Payment                                                                                                                                                                                                 ","0.00","1764.00","C-0012              "
"6933","2024-10-05 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-10307                                    ","Sales                                                                                                                                                                                                   ","18540.00","0.00","C-0011              "
"6934","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10307                                    ","Payment                                                                                                                                                                                                 ","0.00","18540.00","C-0011              "
"6935","2024-10-05 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-10308                                    ","Sales                                                                                                                                                                                                   ","10094.00","0.00","C-0011              "
"6936","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10308                                    ","Payment                                                                                                                                                                                                 ","0.00","10094.00","C-0011              "
"6937","2024-10-08 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10309                                    ","Sales                                                                                                                                                                                                   ","4939.00","0.00","C-0021              "
"6938","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10309                                    ","Payment                                                                                                                                                                                                 ","0.00","4939.00","C-0021              "
"6939","2024-10-08 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10310                                    ","Sales                                                                                                                                                                                                   ","104696.95","0.00","C-0009              "
"6940","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10310                                    ","Payment                                                                                                                                                                                                 ","0.00","104696.95","C-0009              "
"6941","2024-10-08 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10311                                    ","Sales                                                                                                                                                                                                   ","14058.00","0.00","C-0009              "
"6942","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10311                                    ","Payment                                                                                                                                                                                                 ","0.00","14058.00","C-0009              "
"6943","2024-10-08 00:00:00","BARK N' PURR                                                                                                                                                                                            ","INV-2024-10312                                    ","Sales                                                                                                                                                                                                   ","13618.00","0.00","C-0005              "
"6944","2024-10-08 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10312                                    ","Payment                                                                                                                                                                                                 ","0.00","13618.00","C-0005              "
"6945","2024-10-09 00:00:00","VM Pets Mart                                                                                                                                                                                            ","INV-2024-10313                                    ","Sales                                                                                                                                                                                                   ","4242.00","0.00","C-0011              "
"6946","2024-10-10 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10313                                    ","Payment                                                                                                                                                                                                 ","0.00","4242.00","C-0011              "
"6947","2024-10-10 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10314                                    ","Sales                                                                                                                                                                                                   ","22894.91","0.00","C-0010              "
"6948","2024-10-10 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10314                                    ","Payment                                                                                                                                                                                                 ","0.00","22894.91","C-0010              "
"6949","2024-10-10 00:00:00","MS ENTERPRISES                                                                                                                                                                                          ","INV-2024-10315                                    ","Sales                                                                                                                                                                                                   ","11483.00","0.00","C-0010              "
"6950","2024-10-10 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10315                                    ","Payment                                                                                                                                                                                                 ","0.00","11483.00","C-0010              "
"6951","2024-10-14 00:00:00","AQUA STREET                                                                                                                                                                                             ","INV-2024-10316                                    ","Sales                                                                                                                                                                                                   ","3070.00","0.00","C-0021              "
"6952","2024-10-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10316                                    ","Payment                                                                                                                                                                                                 ","0.00","3070.00","C-0021              "
"6953","2024-10-15 00:00:00","S.S.PET CLINIC                                                                                                                                                                                          ","INV-2024-10317                                    ","Sales                                                                                                                                                                                                   ","7268.00","0.00","C-0016              "
"6954","2024-10-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10317                                    ","Payment                                                                                                                                                                                                 ","0.00","7268.00","C-0016              "
"6955","2024-08-30 00:00:00","SRI AISWARYA AGENCY                                                                                                                                                                                     ","ST-0087                                           ","Purchase                                                                                                                                                                                                ","0.00","31680.00","S-0002              "
"6956","2024-08-30 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0087                                           ","Payment                                                                                                                                                                                                 ","31680.00","0.00","S-0002              "
"6957","2024-10-17 00:00:00","ELLA PET CLINIC                                                                                                                                                                                         ","INV-2024-10318                                    ","Sales                                                                                                                                                                                                   ","3600.00","0.00","C-0033              "
"6958","2024-10-17 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10318                                    ","Payment                                                                                                                                                                                                 ","0.00","3600.00","C-0033              "
"6959","2024-10-18 00:00:00","VM classic                                                                                                                                                                                              ","ST-0088                                           ","Purchase                                                                                                                                                                                                ","0.00","238168.00","S-0008              "
"6960","2024-10-18 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0088                                           ","Payment                                                                                                                                                                                                 ","238168.00","0.00","S-0008              "
"6961","2024-10-20 00:00:00","HARSHIK PHARMA                                                                                                                                                                                          ","INV-2024-100319                                   ","Sales                                                                                                                                                                                                   ","47342.82","0.00","C-0035              "
"6962","2024-10-21 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-100319                                   ","Payment                                                                                                                                                                                                 ","0.00","47342.82","C-0035              "
"6963","2024-10-20 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10320                                    ","Sales                                                                                                                                                                                                   ","92777.59","0.00","C-0009              "
"6964","2024-10-21 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10320                                    ","Payment                                                                                                                                                                                                 ","0.00","92777.59","C-0009              "
"6965","2024-10-21 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10321                                    ","Sales                                                                                                                                                                                                   ","10912.50","0.00","C-0009              "
"6966","2024-10-21 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10321                                    ","Payment                                                                                                                                                                                                 ","0.00","10912.50","C-0009              "
"6967","2024-10-21 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10322                                    ","Sales                                                                                                                                                                                                   ","13005.00","0.00","C-0009              "
"6968","2024-10-21 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10322                                    ","Payment                                                                                                                                                                                                 ","0.00","13005.00","C-0009              "
"6969","2024-10-25 00:00:00","VM classic                                                                                                                                                                                              ","ST-0089                                           ","Purchase                                                                                                                                                                                                ","0.00","621627.00","S-0008              "
"6970","2024-10-25 00:00:00","Cash Account                                                                                                                                                                                            ","ST-0089                                           ","Payment                                                                                                                                                                                                 ","621627.00","0.00","S-0008              "
"6971","2024-10-23 00:00:00","The Nest                                                                                                                                                                                                ","INV-2024-10323                                    ","Sales                                                                                                                                                                                                   ","6649.00","0.00","C-0006              "
"6972","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10323                                    ","Payment                                                                                                                                                                                                 ","0.00","6649.00","C-0006              "
"6973","2024-10-23 00:00:00","SADIQ BHAI PHARMA PRIVATE LIMITED                                                                                                                                                                       ","INV-2024-10324                                    ","Sales                                                                                                                                                                                                   ","27016.00","0.00","C-0031              "
"6974","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10324                                    ","Payment                                                                                                                                                                                                 ","0.00","27016.00","C-0031              "
"6975","2024-10-26 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10331                                    ","Sales                                                                                                                                                                                                   ","97369.57","0.00","C-0009              "
"6976","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10331                                    ","Payment                                                                                                                                                                                                 ","0.00","97369.57","C-0009              "
"6977","2024-10-27 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10332                                    ","Sales                                                                                                                                                                                                   ","50634.97","0.00","C-0009              "
"6978","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10332                                    ","Payment                                                                                                                                                                                                 ","0.00","50634.97","C-0009              "
"6979","2024-10-27 00:00:00","JJJ Birds                                                                                                                                                                                               ","INV-2024-10333                                    ","Sales                                                                                                                                                                                                   ","6600.00","0.00","C-0009              "
"6980","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10333                                    ","Payment                                                                                                                                                                                                 ","0.00","6600.00","C-0009              "
"6983","2024-10-28 00:00:00","NYASA PETS STORE                                                                                                                                                                                        ","INV-2024-10334                                    ","Sales                                                                                                                                                                                                   ","76134.24","0.00","C-0045              "
"6984","2024-10-28 00:00:00","Cash Account                                                                                                                                                                                            ","INV-2024-10334                                    ","Payment                                                                                                                                                                                                 ","0.00","76134.24","C-0045              "
